dataset,seed,eps,mechanism,provenance,m_orig,m_released,auc_heur,auc_logreg,auc_degaware,auc_svd,auc_seed,auc_max,deg_dist_norm,clust_err,spec_err,comm_nmi_gt
ca-GrQc,1,2.0,DPGVAE,paper-derived-compatible-reimplementation,14484,14484,0.5180275000000001,0.69516,0.8309219999999999,0.650676,0.7197120000000001,0.8309219999999999,0.4405550952775477,0.5327989931953075,0.8186954743061867,
ca-GrQc,1,2.0,DPGGAN,paper-derived-compatible-reimplementation,14484,14484,0.5839305,0.7601800000000001,0.798454,0.73719,0.777241,0.798454,0.4449047224523613,0.5317058591312306,0.5264247186485115,
ca-GrQc,1,2.0,GraphPub,paper-derived-compatible-reimplementation-no-public-code-found,14484,14629,0.6425354999999999,0.8132820000000002,0.833148,0.716984,0.8157335,0.833148,0.081676332504833,0.5197027576431275,0.1078275681017231,
ca-GrQc,1,2.0,PrivDPR,paper-derived-compatible-reimplementation,14484,14484,0.6208445000000001,0.787144,0.842232,0.778858,0.8004435,0.842232,0.5270643468655068,0.532013968313983,0.4631816731990861,
ca-GrQc,2,0.5,PrivGraph,official-core-sparse-reimplementation,14484,14497,0.5315905000000001,0.6740759999999999,0.818022,0.60139,0.736854,0.818022,0.2872134769400719,0.5341960746731913,0.592338581860721,
ca-GrQc,2,0.5,DPGVAE,paper-derived-compatible-reimplementation,14484,14484,0.4975039999999999,0.5042160000000001,0.824958,0.529144,0.634251,0.824958,0.4898508699254351,0.5334008330994695,0.8326453605871246,
ca-GrQc,2,0.5,DPGGAN,paper-derived-compatible-reimplementation,14484,14484,0.539159,0.712918,0.8209119999999999,0.7212280000000001,0.7398469999999999,0.8209119999999999,0.3068903617785143,0.52790483703786,0.6667604610429309,
ca-GrQc,2,0.5,GraphPub,paper-derived-compatible-reimplementation-no-public-code-found,14484,15441,0.6437335000000001,0.8231739999999999,0.83465,0.701546,0.8279895000000002,0.83465,0.1319386909693454,0.5213295038084259,0.1006293975050954,
ca-GrQc,2,0.5,PrivDPR,paper-derived-compatible-reimplementation,14484,14484,0.618455,0.78875,0.826436,0.7531859999999999,0.79195,0.826436,0.514015465341066,0.5288368799242673,0.4727487082176348,
ca-GrQc,2,1.0,PrivGraph,official-core-sparse-reimplementation,14484,14464,0.5372675,0.6978260000000001,0.82506,0.5929880000000001,0.7391129999999998,0.82506,0.2995719414526374,0.5321824918615075,0.6215993922548122,
ca-GrQc,2,1.0,DPGVAE,paper-derived-compatible-reimplementation,14484,14484,0.5054775,0.57664,0.819684,0.5719780000000001,0.6573995,0.819684,0.4861226180613091,0.5342128564562297,0.8312443145309353,
ca-GrQc,2,1.0,DPGGAN,paper-derived-compatible-reimplementation,14484,14484,0.5787705,0.752694,0.8333279999999998,0.7405200000000001,0.762853,0.8333279999999998,0.4317867992267331,0.5277749575479314,0.544931713790603,
ca-GrQc,2,1.0,GraphPub,paper-derived-compatible-reimplementation-no-public-code-found,14484,14929,0.651303,0.7948379999999999,0.8367739999999999,0.728964,0.8155795,0.8367739999999999,0.0996962165147748,0.5214315170924463,0.0986080231407534,
ca-GrQc,2,1.0,PrivDPR,paper-derived-compatible-reimplementation,14484,14484,0.6202124999999999,0.8138899999999999,0.8118,0.7729519999999999,0.8189434999999999,0.8189434999999999,0.5118061309030656,0.5272048620187553,0.4731664806024085,
ca-GrQc,2,2.0,PrivGraph,official-core-sparse-reimplementation,14484,14490,0.54917,0.686844,0.84297,0.587128,0.727615,0.84297,0.29950289975144995,0.5342167522286353,0.5758644538339018,
ca-GrQc,2,2.0,DPGVAE,paper-derived-compatible-reimplementation,14484,14484,0.5090174999999999,0.65965,0.8302120000000001,0.616106,0.6764624999999999,0.8302120000000001,0.4439381386357361,0.5339544018673403,0.8225430533138985,
ca-GrQc,2,2.0,DPGGAN,paper-derived-compatible-reimplementation,14484,14484,0.609903,0.7964019999999999,0.8427779999999999,0.780228,0.794293,0.8427779999999999,0.4558823529411766,0.5289073111711137,0.5282966137669887,
ca-GrQc,2,2.0,GraphPub,paper-derived-compatible-reimplementation-no-public-code-found,14484,14611,0.6338115,0.803904,0.8255839999999999,0.725766,0.8120950000000001,0.8255839999999999,0.08195249930958301,0.5206394625588067,0.09780945532322213,
ca-GrQc,2,2.0,PrivDPR,paper-derived-compatible-reimplementation,14484,14484,0.6323485,0.798968,0.835086,0.7816940000000001,0.798239,0.835086,0.5124965479149406,0.528826811550603,0.47021997239694785,
