dataset,seed,eps,mechanism,sampler,eval_pos,mean_log_degree_product_gap,m_orig,m_released,auc_heur,auc_logreg,auc_degaware,auc_svd,auc_seed,auc_release_max,auc_aux_max,auc_max
ca-GrQc,0,3.0,dk1dp,degree_matched,1000,0.1412775689860068,14484,14507,0.525945,0.5151399999999999,0.5294639999999999,0.513936,0.5595650000000001,0.525945,0.5595650000000001,0.5595650000000001
ca-GrQc,0,3.0,dk2dp,degree_matched,1000,0.1412775689860068,14484,14482,0.5436374999999999,0.590522,0.5886300000000001,0.581536,0.5508715,0.590522,0.5886300000000001,0.590522
ca-GrQc,0,3.0,swap,degree_matched,1000,0.1412775689860068,14484,14484,0.995014,0.99894,0.999068,0.8870200000000001,0.990136,0.99894,0.999068,0.999068
ca-GrQc,0,5.0,tmf,degree_matched,1000,0.1412775689860068,14484,14416,0.597251,0.619398,0.69191,0.6820160000000001,0.6377210000000001,0.6820160000000001,0.69191,0.69191
ca-GrQc,0,5.0,dk1dp,degree_matched,1000,0.1412775689860068,14484,14427,0.5203855000000001,0.521854,0.5426420000000001,0.5010239999999999,0.5536035,0.521854,0.5536035,0.5536035
ca-GrQc,0,5.0,dk2dp,degree_matched,1000,0.1412775689860068,14484,14487,0.5570825,0.634312,0.5999840000000001,0.600348,0.5596545,0.634312,0.5999840000000001,0.634312
ca-GrQc,0,5.0,swap,degree_matched,1000,0.1412775689860068,14484,14484,0.999961,0.999968,0.999992,0.896892,0.999809,0.999968,0.999992,0.999992
ca-GrQc,1,0.5,tmf,degree_matched,1000,0.1479889809802307,14484,14539,0.5025069999999999,0.4752059999999999,0.631042,0.49014,0.6295829999999999,0.5025069999999999,0.631042,0.631042
ca-GrQc,1,0.5,dk1dp,degree_matched,1000,0.1479889809802307,14484,16819,0.524318,0.521536,0.55059,0.520808,0.5705425000000001,0.524318,0.5705425000000001,0.5705425000000001
ca-GrQc,1,0.5,dk2dp,degree_matched,1000,0.1479889809802307,14484,14428,0.531419,0.527146,0.5883879999999999,0.5108400000000001,0.5705975,0.531419,0.5883879999999999,0.5883879999999999
ca-GrQc,1,0.5,swap,degree_matched,1000,0.1479889809802307,14484,14484,0.922599,0.948158,0.95625,0.7951919999999999,0.902934,0.948158,0.95625,0.95625
ca-GrQc,1,1.0,tmf,degree_matched,1000,0.1479889809802307,14484,14550,0.5010129999999999,0.479996,0.623212,0.498544,0.630131,0.5010129999999999,0.630131,0.630131
ca-GrQc,1,1.0,dk1dp,degree_matched,1000,0.1479889809802307,14484,15122,0.520662,0.4955920000000001,0.545858,0.476292,0.563423,0.520662,0.563423,0.563423
ca-GrQc,1,1.0,dk2dp,degree_matched,1000,0.1479889809802307,14484,14482,0.5467745,0.6045579999999999,0.588606,0.514456,0.5543935,0.6045579999999999,0.588606,0.6045579999999999
ca-GrQc,1,1.0,swap,degree_matched,1000,0.1479889809802307,14484,14484,0.9633895,0.981618,0.980192,0.8108399999999999,0.9470124999999998,0.981618,0.980192,0.981618
ca-GrQc,1,2.0,tmf,degree_matched,1000,0.1479889809802307,14484,14518,0.503513,0.4974579999999999,0.649434,0.520456,0.621026,0.520456,0.649434,0.649434
ca-GrQc,1,2.0,dk1dp,degree_matched,1000,0.1479889809802307,14484,14577,0.525219,0.5141359999999999,0.539434,0.503456,0.5643955,0.525219,0.5643955,0.5643955
ca-GrQc,1,2.0,dk2dp,degree_matched,1000,0.1479889809802307,14484,14481,0.552098,0.5798639999999999,0.578784,0.5679559999999999,0.571788,0.5798639999999999,0.578784,0.5798639999999999
ca-GrQc,1,2.0,swap,degree_matched,1000,0.1479889809802307,14484,14484,0.996525,0.99787,0.99765,0.87588,0.9939165,0.99787,0.99765,0.99787
ca-GrQc,1,3.0,tmf,degree_matched,1000,0.1479889809802307,14484,14563,0.510025,0.5293239999999999,0.624594,0.516964,0.6257815000000001,0.5293239999999999,0.6257815000000001,0.6257815000000001
ca-GrQc,1,3.0,dk1dp,degree_matched,1000,0.1479889809802307,14484,14386,0.513595,0.4871779999999999,0.554384,0.5075040000000001,0.5513075000000001,0.513595,0.554384,0.554384
ca-GrQc,1,3.0,dk2dp,degree_matched,1000,0.1479889809802307,14484,14486,0.563303,0.6322019999999999,0.624158,0.6085639999999999,0.557461,0.6322019999999999,0.624158,0.6322019999999999
ca-GrQc,1,3.0,swap,degree_matched,1000,0.1479889809802307,14484,14484,0.996791,0.997794,0.999992,0.890636,0.9948789999999998,0.997794,0.999992,0.999992
ca-GrQc,1,5.0,tmf,degree_matched,1000,0.1479889809802307,14484,14494,0.592185,0.6155660000000001,0.69135,0.7087999999999999,0.6254824999999999,0.7087999999999999,0.69135,0.7087999999999999
ca-GrQc,1,5.0,dk1dp,degree_matched,1000,0.1479889809802307,14484,14439,0.5338390000000001,0.550016,0.5642739999999999,0.49678,0.550852,0.550016,0.5642739999999999,0.5642739999999999
ca-GrQc,1,5.0,dk2dp,degree_matched,1000,0.1479889809802307,14484,14481,0.5566575,0.594482,0.598054,0.591594,0.5683085,0.594482,0.598054,0.598054
ca-GrQc,1,5.0,swap,degree_matched,1000,0.1479889809802307,14484,14484,0.9984345,0.999862,0.998996,0.902896,0.9967525,0.999862,0.998996,0.999862
ca-GrQc,2,0.5,tmf,degree_matched,1000,0.1397886377680587,14484,14378,0.499487,0.50784,0.62912,0.497624,0.626181,0.50784,0.62912,0.62912
ca-GrQc,2,0.5,dk1dp,degree_matched,1000,0.1397886377680587,14484,17016,0.5122355000000001,0.507786,0.54569,0.535458,0.5653524999999999,0.535458,0.5653524999999999,0.5653524999999999
ca-GrQc,2,0.5,dk2dp,degree_matched,1000,0.1397886377680587,14484,14443,0.5220535000000001,0.528718,0.579634,0.5057079999999999,0.5720535000000001,0.528718,0.579634,0.579634
ca-GrQc,2,0.5,swap,degree_matched,1000,0.1397886377680587,14484,14484,0.9235595,0.959732,0.957614,0.79056,0.9005085,0.959732,0.957614,0.959732
ca-GrQc,2,1.0,tmf,degree_matched,1000,0.1397886377680587,14484,14450,0.502497,0.5117419999999999,0.630908,0.48532,0.6333865,0.5117419999999999,0.6333865,0.6333865
ca-GrQc,2,1.0,dk1dp,degree_matched,1000,0.1397886377680587,14484,15316,0.517541,0.4994499999999999,0.530074,0.4967479999999999,0.556763,0.517541,0.556763,0.556763
ca-GrQc,2,1.0,dk2dp,degree_matched,1000,0.1397886377680587,14484,14472,0.546334,0.5909319999999999,0.55563,0.514344,0.5587935,0.5909319999999999,0.5587935,0.5909319999999999
ca-GrQc,2,1.0,swap,degree_matched,1000,0.1397886377680587,14484,14484,0.9636295,0.975256,0.973576,0.8308679999999999,0.9487885,0.975256,0.973576,0.975256
ca-GrQc,2,2.0,tmf,degree_matched,1000,0.1397886377680587,14484,14688,0.5074945,0.489878,0.6628899999999999,0.4860279999999999,0.6326555,0.5074945,0.6628899999999999,0.6628899999999999
ca-GrQc,2,2.0,dk1dp,degree_matched,1000,0.1397886377680587,14484,14578,0.5090524999999999,0.526676,0.5364880000000001,0.499058,0.5637975,0.526676,0.5637975,0.5637975
ca-GrQc,2,2.0,dk2dp,degree_matched,1000,0.1397886377680587,14484,14479,0.554831,0.584218,0.57932,0.577144,0.5593385,0.584218,0.57932,0.584218
ca-GrQc,2,2.0,swap,degree_matched,1000,0.1397886377680587,14484,14484,0.9871035,0.995646,0.99587,0.875034,0.979277,0.995646,0.99587,0.99587
ca-GrQc,2,3.0,tmf,degree_matched,1000,0.1397886377680587,14484,14380,0.504606,0.492744,0.650436,0.49244,0.6226235,0.504606,0.650436,0.650436
ca-GrQc,2,3.0,dk1dp,degree_matched,1000,0.1397886377680587,14484,14433,0.511621,0.523346,0.530212,0.491488,0.5568445000000001,0.523346,0.5568445000000001,0.5568445000000001
ca-GrQc,2,3.0,dk2dp,degree_matched,1000,0.1397886377680587,14484,14494,0.5418845000000001,0.601242,0.594474,0.583164,0.5510099999999999,0.601242,0.594474,0.601242
ca-GrQc,2,3.0,swap,degree_matched,1000,0.1397886377680587,14484,14484,0.997072,0.996314,0.997742,0.897178,0.995433,0.997072,0.997742,0.997742
ca-GrQc,2,5.0,tmf,degree_matched,1000,0.1397886377680587,14484,14461,0.5932615,0.6357,0.7023600000000001,0.6897479999999999,0.6319184999999999,0.6897479999999999,0.7023600000000001,0.7023600000000001
ca-GrQc,2,5.0,dk1dp,degree_matched,1000,0.1397886377680587,14484,14427,0.529309,0.540404,0.5514399999999999,0.529408,0.550563,0.540404,0.5514399999999999,0.5514399999999999
ca-GrQc,2,5.0,dk2dp,degree_matched,1000,0.1397886377680587,14484,14487,0.55867,0.614444,0.60347,0.5701480000000001,0.5649644999999999,0.614444,0.60347,0.614444
ca-GrQc,2,5.0,swap,degree_matched,1000,0.1397886377680587,14484,14484,0.999997,1.0,1.0,0.884966,0.999989,1.0,1.0,1.0
com-DBLP,0,0.5,tmf,degree_matched,1000,0.1139439937923751,1049866,1049893,0.5,0.512118,0.527462,0.506684,0.5061305,0.512118,0.527462,0.527462
com-DBLP,0,0.5,dk1dp,degree_matched,1000,0.1139439937923751,1049866,1173314,0.5010025,0.519184,0.5035999999999999,0.532424,0.5264019999999999,0.532424,0.5264019999999999,0.532424
com-DBLP,0,0.5,dk2dp,degree_matched,1000,0.1139439937923751,1049866,1049832,0.5055029999999999,0.490522,0.536048,0.5156580000000001,0.5017925,0.5156580000000001,0.536048,0.536048
com-DBLP,0,0.5,swap,degree_matched,1000,0.1139439937923751,1049866,1049866,0.939168,0.962598,0.957676,0.660168,0.915607,0.962598,0.957676,0.962598
com-DBLP,0,1.0,tmf,degree_matched,1000,0.1139439937923751,1049866,1051099,0.5,0.509116,0.529746,0.507784,0.492427,0.509116,0.529746,0.529746
com-DBLP,0,1.0,dk1dp,degree_matched,1000,0.1099228655539068,1049866,1082845,0.5049969999999999,0.4808639999999999,0.5273939999999999,0.492134,0.5008535,0.5049969999999999,0.5273939999999999,0.5273939999999999
com-DBLP,0,1.0,dk2dp,degree_matched,1000,0.1099228655539068,1049866,1049868,0.502003,0.502502,0.5078579999999999,0.522354,0.5085945000000001,0.522354,0.5085945000000001,0.522354
com-DBLP,0,1.0,swap,degree_matched,1000,0.1099228655539068,1049866,1049866,0.970682,0.983138,0.984048,0.665868,0.9531725,0.983138,0.984048,0.984048
com-DBLP,1,1.0,tmf,degree_matched,1000,0.1174889664553195,1049866,1051001,0.5,0.4961319999999999,0.5638700000000001,0.5259780000000001,0.5162264999999999,0.5259780000000001,0.5638700000000001,0.5638700000000001
com-DBLP,1,1.0,dk1dp,degree_matched,1000,0.1174889664553195,1049866,1083692,0.500498,0.470018,0.52166,0.498368,0.508585,0.500498,0.52166,0.52166
com-DBLP,1,1.0,dk2dp,degree_matched,1000,0.1174889664553195,1049866,1049870,0.5064975,0.505946,0.5230400000000001,0.510312,0.507424,0.510312,0.5230400000000001,0.5230400000000001
com-DBLP,1,1.0,swap,degree_matched,1000,0.1174889664553195,1049866,1049866,0.974374,0.982832,0.980002,0.68842,0.958212,0.982832,0.980002,0.982832
com-DBLP,2,1.0,tmf,degree_matched,1000,0.1426159797937634,1049866,1050163,0.5,0.4950379999999999,0.52549,0.482894,0.5037499999999999,0.5,0.52549,0.52549
com-DBLP,2,1.0,dk1dp,degree_matched,1000,0.1426159797937634,1049866,1083148,0.5045029999999999,0.519078,0.50724,0.520922,0.511354,0.520922,0.511354,0.520922
com-DBLP,2,1.0,dk2dp,degree_matched,1000,0.1426159797937634,1049866,1049877,0.5060045,0.5184,0.544006,0.508692,0.5159395,0.5184,0.544006,0.544006
com-DBLP,2,1.0,swap,degree_matched,1000,0.1426159797937634,1049866,1049866,0.971889,0.981612,0.9812,0.6605399999999999,0.9581185,0.981612,0.9812,0.981612
ogbl-collab,0,1.0,tmf,degree_matched,1000,0.1466026567123658,967632,967189,0.499,0.492836,0.56223,0.489584,0.5033985000000001,0.499,0.56223,0.56223
ogbl-collab,0,1.0,dk1dp,degree_matched,1000,0.1466026567123658,967632,987502,0.5020114999999999,0.50804,0.499344,0.521976,0.5096785,0.521976,0.5096785,0.521976
ogbl-collab,0,1.0,dk2dp,degree_matched,1000,0.1466026567123658,967632,967619,0.514512,0.523962,0.520708,0.48842,0.5007745,0.523962,0.520708,0.523962
ogbl-collab,0,1.0,swap,degree_matched,1000,0.1466026567123658,967632,967632,0.986897,0.993078,0.990668,0.680148,0.975097,0.993078,0.990668,0.993078
ogbl-collab,1,1.0,tmf,degree_matched,1000,0.1585528585140324,967632,967405,0.4995,0.5021680000000001,0.5448839999999999,0.492564,0.4960885,0.5021680000000001,0.5448839999999999,0.5448839999999999
ogbl-collab,1,1.0,dk1dp,degree_matched,1000,0.1585528585140324,967632,988213,0.5055165,0.4983459999999999,0.507096,0.500604,0.506105,0.5055165,0.507096,0.507096
ogbl-collab,1,1.0,dk2dp,degree_matched,1000,0.1585528585140324,967632,967649,0.5171155000000001,0.514398,0.524468,0.507256,0.5128900000000001,0.5171155000000001,0.524468,0.524468
ogbl-collab,1,1.0,swap,degree_matched,1000,0.1585528585140324,967632,967632,0.981251,0.986404,0.985392,0.621848,0.967884,0.986404,0.985392,0.986404
ogbl-collab,2,1.0,tmf,degree_matched,1000,0.1629787588354342,967632,967484,0.5,0.4687719999999999,0.5799839999999999,0.501852,0.4806185,0.501852,0.5799839999999999,0.5799839999999999
ogbl-collab,2,1.0,dk1dp,degree_matched,1000,0.1629787588354342,967632,987930,0.5074475,0.487624,0.5308980000000001,0.47779,0.505254,0.5074475,0.5308980000000001,0.5308980000000001
ogbl-collab,2,1.0,dk2dp,degree_matched,1000,0.1629787588354342,967632,967642,0.5135599999999999,0.4965859999999999,0.493644,0.52109,0.513483,0.52109,0.513483,0.52109
ogbl-collab,2,1.0,swap,degree_matched,1000,0.1629787588354342,967632,967632,0.980343,0.98221,0.987206,0.648788,0.9670685,0.98221,0.987206,0.987206
